No.,Time,Source,Destination,Protocol,Length,Info
5517,512.09,::203:3:3:3,::201:1:1:1,UDP,45,8214  >  8214 Len=4
5518,512.092472,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
5519,512.74,fe80::210:10:10:10,ff02::1a,ICMPv6,96,RPL Control (DODAG Information Object)
5520,512.96,::201:1:1:1,::203:3:3:3,UDP,45,8214  >  8214 Len=4
5521,512.962472,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
5522,513.11,::203:3:3:3,::201:1:1:1,UDP,45,8214  >  8214 Len=4
5523,513.112472,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
5524,513.94,00:01:00:01:00:01:00:01,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: EquipTra_01:00:01:00:01"
5525,513.98,00:05:00:05:00:05:00:05,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Cisco_05:00:05:00:05"
5526,513.98,::201:1:1:1,::206:6:6:6,UDP,61,8214  >  8214 Len=4
5527,513.98,fe80::208:8:8:8,ff02::1a,ICMPv6,96,RPL Control (DODAG Information Object)
5528,513.982984,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
5529,514.01,00:08:00:08:00:08:00:08,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Multitec_08:00:08:00:08"
5530,514.02,00:09:00:09:00:09:00:09,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Tmt_09:00:09:00:09"
5531,514.02,::201:1:1:1,::206:6:6:6,UDP,70,8214  >  8214 Len=4
5532,514.023272,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
5533,514.06,00:0d:00:0d:00:0d:00:0d,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: SeawayNe_0d:00:0d:00:0d"
5534,514.09,00:10:00:10:00:10:00:10,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: CableTel_10:00:10:00:10"
5535,514.18,::201:1:1:1,::206:6:6:6,UDP,70,8214  >  8214 Len=4
5536,514.183272,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
5537,514.19,::206:6:6:6,::201:1:1:1,UDP,53,8214  >  8214 Len=4
5538,514.192728,,00:06:00:06:00:06:00:06,IEEE 802.15.4,19,"Ack, Dst: ToshibaT_06:00:06:00:06"
5539,514.29,fe80::209:9:9:9,ff02::1a,ICMPv6,96,RPL Control (DODAG Information Object)
5540,514.29,fe80::20c:c:c:c,ff02::1a,ICMPv6,96,RPL Control (DODAG Information Object)
5541,514.32,::206:6:6:6,::201:1:1:1,UDP,62,8214  >  8214 Len=4
5542,514.323016,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
5543,514.47,::206:6:6:6,::201:1:1:1,UDP,54,8214  >  8214 Len=4
5544,514.47276,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
5545,514.83,::201:1:1:1,::206:6:6:6,UDP,61,8214  >  8214 Len=4
5546,514.832984,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
5547,514.87,::201:1:1:1,::206:6:6:6,UDP,70,8214  >  8214 Len=4
5548,514.873272,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
5549,515.03,::201:1:1:1,::206:6:6:6,UDP,70,8214  >  8214 Len=4
5550,515.033272,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
5551,515.04,::206:6:6:6,::201:1:1:1,UDP,53,8214  >  8214 Len=4
5552,515.042728,,00:06:00:06:00:06:00:06,IEEE 802.15.4,19,"Ack, Dst: ToshibaT_06:00:06:00:06"
5553,515.17,::206:6:6:6,::201:1:1:1,UDP,62,8214  >  8214 Len=4
5554,515.173016,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
5555,515.22,fe80::20d:d:d:d,ff02::1a,ICMPv6,26,RPL Control (DODAG Information Solicitation)
5556,515.32,::206:6:6:6,::201:1:1:1,UDP,54,8214  >  8214 Len=4
5557,515.32276,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
5558,515.85,::201:1:1:1,::202:2:2:2,UDP,53,8214  >  8214 Len=4
5559,515.852728,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
5560,516.01,::201:1:1:1,::202:2:2:2,UDP,62,8214  >  8214 Len=4
5561,516.013016,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
5562,516.02,::202:2:2:2,::201:1:1:1,UDP,53,8214  >  8214 Len=4
5563,516.022728,,00:02:00:02:00:02:00:02,IEEE 802.15.4,19,"Ack, Dst: NetSys_02:00:02:00:02"
5564,516.17,::202:2:2:2,::201:1:1:1,UDP,54,8214  >  8214 Len=4
5565,516.17276,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
5566,516.87,::201:1:1:1,::202:2:2:2,UDP,53,8214  >  8214 Len=4
5567,516.872728,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
5568,517.03,::201:1:1:1,::202:2:2:2,UDP,62,8214  >  8214 Len=4
5569,517.033016,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
5570,517.04,::202:2:2:2,::201:1:1:1,UDP,53,8214  >  8214 Len=4
5571,517.042728,,00:02:00:02:00:02:00:02,IEEE 802.15.4,19,"Ack, Dst: NetSys_02:00:02:00:02"
5572,517.19,::202:2:2:2,::201:1:1:1,UDP,54,8214  >  8214 Len=4
5573,517.19276,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
5574,517.89,::201:1:1:1,::208:8:8:8,UDP,53,8214  >  8214 Len=4
5575,517.892728,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
5576,517.92,00:02:00:02:00:02:00:02,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: NetSys_02:00:02:00:02"
5577,517.94,::201:1:1:1,::208:8:8:8,UDP,62,8214  >  8214 Len=4
5578,517.943016,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
5579,517.98,00:08:00:08:00:08:00:08,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Multitec_08:00:08:00:08"
5580,517.99,00:09:00:09:00:09:00:09,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Tmt_09:00:09:00:09"
5581,518.01,00:0b:00:0b:00:0b:00:0b,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: FujianSt_0b:00:0b:00:0b"
5582,518.01,fe80::210:10:10:10,ff02::1a,ICMPv6,96,RPL Control (DODAG Information Object)
5583,518.02,00:0c:00:0c:00:0c:00:0c,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: BebIndus_0c:00:0c:00:0c"
5584,518.04,00:0e:00:0e:00:0e:00:0e,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Atrie_0e:00:0e:00:0e"
5585,518.05,00:0f:00:0f:00:0f:00:0f,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Legra_0f:00:0f:00:0f"
5586,518.06,00:10:00:10:00:10:00:10,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: CableTel_10:00:10:00:10"
5587,518.06,::208:8:8:8,::201:1:1:1,UDP,53,8214  >  8214 Len=4
5588,518.062728,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
5589,518.21,::208:8:8:8,::201:1:1:1,UDP,54,8214  >  8214 Len=4
5590,518.21276,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
5591,518.93,::201:1:1:1,::20d:d:d:d,UDP,61,8214  >  8214 Len=4
5592,518.932984,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
5593,518.94,fe80::20c:c:c:c,ff02::1a,ICMPv6,96,RPL Control (DODAG Information Object)
5594,518.94,fe80::209:9:9:9,ff02::1a,ICMPv6,96,RPL Control (DODAG Information Object)
5595,518.97,::201:1:1:1,::20d:d:d:d,UDP,70,8214  >  8214 Len=4
5596,518.973272,,00:05:00:05:00:05:00:05,IEEE 802.15.4,19,"Ack, Dst: Cisco_05:00:05:00:05"
5597,519.01,::201:1:1:1,::20d:d:d:d,UDP,70,8214  >  8214 Len=4
5598,519.013272,,00:09:00:09:00:09:00:09,IEEE 802.15.4,19,"Ack, Dst: Tmt_09:00:09:00:09"
5599,519.14,::20d:d:d:d,::201:1:1:1,UDP,53,8214  >  8214 Len=4
5600,519.142728,,00:0d:00:0d:00:0d:00:0d,IEEE 802.15.4,19,"Ack, Dst: SeawayNe_0d:00:0d:00:0d"
5601,519.27,::20d:d:d:d,::201:1:1:1,UDP,62,8214  >  8214 Len=4
5602,519.273016,,00:09:00:09:00:09:00:09,IEEE 802.15.4,19,"Ack, Dst: Tmt_09:00:09:00:09"
5603,519.4,::20d:d:d:d,::201:1:1:1,UDP,54,8214  >  8214 Len=4
5604,519.40276,,00:05:00:05:00:05:00:05,IEEE 802.15.4,19,"Ack, Dst: Cisco_05:00:05:00:05"
5605,519.94,::201:1:1:1,::204:4:4:4,UDP,45,8214  >  8214 Len=4
5606,519.942472,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
5607,520.08,::204:4:4:4,::201:1:1:1,UDP,45,8214  >  8214 Len=4
5608,520.082472,,00:04:00:04:00:04:00:04,IEEE 802.15.4,19,"Ack, Dst: LexmarkP_04:00:04:00:04"
5609,520.49,fe80::20d:d:d:d,ff02::1a,ICMPv6,26,RPL Control (DODAG Information Solicitation)
5610,520.97,::201:1:1:1,::210:10:10:10,UDP,69,8214  >  8214 Len=4
5611,520.97324,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
5612,521.01,::201:1:1:1,::210:10:10:10,UDP,78,8214  >  8214 Len=4
5613,521.013528,,00:05:00:05:00:05:00:05,IEEE 802.15.4,19,"Ack, Dst: Cisco_05:00:05:00:05"
5614,521.05,::201:1:1:1,::210:10:10:10,UDP,78,8214  >  8214 Len=4
5615,521.053528,,00:09:00:09:00:09:00:09,IEEE 802.15.4,19,"Ack, Dst: Tmt_09:00:09:00:09"
5616,521.08,::201:1:1:1,::210:10:10:10,UDP,78,8214  >  8214 Len=4
5617,521.083528,,00:0d:00:0d:00:0d:00:0d,IEEE 802.15.4,19,"Ack, Dst: SeawayNe_0d:00:0d:00:0d"
5618,521.22,::210:10:10:10,::201:1:1:1,UDP,53,8214  >  8214 Len=4
5619,521.222728,,00:10:00:10:00:10:00:10,IEEE 802.15.4,19,"Ack, Dst: CableTel_10:00:10:00:10"
5620,521.35,::210:10:10:10,::201:1:1:1,UDP,62,8214  >  8214 Len=4
5621,521.353016,,00:0d:00:0d:00:0d:00:0d,IEEE 802.15.4,19,"Ack, Dst: SeawayNe_0d:00:0d:00:0d"
5622,521.48,::210:10:10:10,::201:1:1:1,UDP,62,8214  >  8214 Len=4
5623,521.483016,,00:09:00:09:00:09:00:09,IEEE 802.15.4,19,"Ack, Dst: Tmt_09:00:09:00:09"
5624,521.61,::210:10:10:10,::201:1:1:1,UDP,54,8214  >  8214 Len=4
5625,521.61276,,00:05:00:05:00:05:00:05,IEEE 802.15.4,19,"Ack, Dst: Cisco_05:00:05:00:05"
5626,521.73,fe80::208:8:8:8,ff02::1a,ICMPv6,96,RPL Control (DODAG Information Object)
5627,521.91,00:04:00:04:00:04:00:04,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: LexmarkP_04:00:04:00:04"
5628,521.93,00:06:00:06:00:06:00:06,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: ToshibaT_06:00:06:00:06"
5629,521.94,00:07:00:07:00:07:00:07,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Zettamed_07:00:07:00:07"
5630,521.96,00:09:00:09:00:09:00:09,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Tmt_09:00:09:00:09"
5631,521.97,00:0a:00:0a:00:0a:00:0a,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Mediatek_0a:00:0a:00:0a"
5632,521.98,::201:1:1:1,::204:4:4:4,UDP,45,8214  >  8214 Len=4
5633,521.982472,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
5634,521.99,00:0c:00:0c:00:0c:00:0c,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: BebIndus_0c:00:0c:00:0c"
5635,522.03,00:10:00:10:00:10:00:10,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: CableTel_10:00:10:00:10"
5636,522.12,::204:4:4:4,::201:1:1:1,UDP,45,8214  >  8214 Len=4
5637,522.122472,,00:04:00:04:00:04:00:04,IEEE 802.15.4,19,"Ack, Dst: LexmarkP_04:00:04:00:04"
5638,522.97,fe80::20c:c:c:c,ff02::1a,ICMPv6,96,RPL Control (DODAG Information Object)
5639,522.99,::201:1:1:1,::20e:e:e:e,UDP,69,8214  >  8214 Len=4
5640,522.99324,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
5641,523.03,::201:1:1:1,::20e:e:e:e,UDP,78,8214  >  8214 Len=4
5642,523.033528,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
5643,523.07,::201:1:1:1,::20e:e:e:e,UDP,78,8214  >  8214 Len=4
5644,523.073528,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
5645,523.1,::201:1:1:1,::20e:e:e:e,UDP,78,8214  >  8214 Len=4
5646,523.103528,,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,19,"Ack, Dst: FujianSt_0b:00:0b:00:0b"
5647,523.24,::20e:e:e:e,::201:1:1:1,UDP,53,8214  >  8214 Len=4
5648,523.242728,,00:0e:00:0e:00:0e:00:0e,IEEE 802.15.4,19,"Ack, Dst: Atrie_0e:00:0e:00:0e"
5649,523.28,fe80::210:10:10:10,ff02::1a,ICMPv6,96,RPL Control (DODAG Information Object)
5650,523.37,::20e:e:e:e,::201:1:1:1,UDP,62,8214  >  8214 Len=4
5651,523.373016,,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,19,"Ack, Dst: FujianSt_0b:00:0b:00:0b"
5652,523.5,::20e:e:e:e,::201:1:1:1,UDP,62,8214  >  8214 Len=4
5653,523.503016,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
5654,523.65,::20e:e:e:e,::201:1:1:1,UDP,54,8214  >  8214 Len=4
5655,523.65276,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
5656,523.84,::201:1:1:1,::203:3:3:3,UDP,45,8214  >  8214 Len=4
5657,523.842472,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
5658,523.9,fe80::209:9:9:9,ff02::1a,ICMPv6,96,RPL Control (DODAG Information Object)
5659,523.99,::203:3:3:3,::201:1:1:1,UDP,45,8214  >  8214 Len=4
5660,523.992472,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
5661,524.86,::201:1:1:1,::20c:c:c:c,UDP,61,8214  >  8214 Len=4
5662,524.862984,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
5663,524.91,::201:1:1:1,::20c:c:c:c,UDP,70,8214  >  8214 Len=4
5664,524.913272,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
5665,524.95,::201:1:1:1,::20c:c:c:c,UDP,70,8214  >  8214 Len=4
5666,524.953272,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
5667,525.08,::20c:c:c:c,::201:1:1:1,UDP,53,8214  >  8214 Len=4
5668,525.082728,,00:0c:00:0c:00:0c:00:0c,IEEE 802.15.4,19,"Ack, Dst: BebIndus_0c:00:0c:00:0c"
5669,525.2,::20c:c:c:c,::201:1:1:1,UDP,62,8214  >  8214 Len=4
5670,525.203016,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
5671,525.35,::20c:c:c:c,::201:1:1:1,UDP,54,8214  >  8214 Len=4
5672,525.35276,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
5673,525.45,fe80::20d:d:d:d,ff02::1a,ICMPv6,26,RPL Control (DODAG Information Solicitation)
5674,525.87,00:03:00:03:00:03:00:03,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Barracud_03:00:03:00:03"
5675,525.88,::201:1:1:1,::20a:a:a:a,UDP,69,8214  >  8214 Len=4
5676,525.88324,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
5677,525.92,00:08:00:08:00:08:00:08,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Multitec_08:00:08:00:08"
5678,525.92,::201:1:1:1,::20a:a:a:a,UDP,78,8214  >  8214 Len=4
5679,525.923528,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
5680,525.93,00:09:00:09:00:09:00:09,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Tmt_09:00:09:00:09"
5681,525.96,::201:1:1:1,::20a:a:a:a,UDP,78,8214  >  8214 Len=4
5682,525.963528,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
5683,526,00:10:00:10:00:10:00:10,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: CableTel_10:00:10:00:10"
5684,526.12,::201:1:1:1,::20a:a:a:a,UDP,78,8214  >  8214 Len=4
5685,526.123528,,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,19,"Ack, Dst: FujianSt_0b:00:0b:00:0b"
5686,526.13,::20a:a:a:a,::201:1:1:1,UDP,53,8214  >  8214 Len=4
5687,526.132728,,00:0a:00:0a:00:0a:00:0a,IEEE 802.15.4,19,"Ack, Dst: Mediatek_0a:00:0a:00:0a"
5688,526.26,::20a:a:a:a,::201:1:1:1,UDP,62,8214  >  8214 Len=4
5689,526.263016,,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,19,"Ack, Dst: FujianSt_0b:00:0b:00:0b"
5690,526.38,fe80::204:4:4:4,ff02::1a,ICMPv6,96,RPL Control (DODAG Information Object)
5691,526.39,::20a:a:a:a,::201:1:1:1,UDP,62,8214  >  8214 Len=4
5692,526.393016,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
5693,526.54,::20a:a:a:a,::201:1:1:1,UDP,54,8214  >  8214 Len=4
5694,526.54276,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
5695,526.9,::201:1:1:1,::20c:c:c:c,UDP,61,8214  >  8214 Len=4
5696,526.902984,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
5697,526.95,::201:1:1:1,::20c:c:c:c,UDP,70,8214  >  8214 Len=4
5698,526.953272,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
5699,526.99,::201:1:1:1,::20c:c:c:c,UDP,70,8214  >  8214 Len=4
5700,526.993272,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
5701,527.12,::20c:c:c:c,::201:1:1:1,UDP,53,8214  >  8214 Len=4
5702,527.122728,,00:0c:00:0c:00:0c:00:0c,IEEE 802.15.4,19,"Ack, Dst: BebIndus_0c:00:0c:00:0c"
5703,527.24,::20c:c:c:c,::201:1:1:1,UDP,62,8214  >  8214 Len=4
5704,527.243016,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
5705,527.39,::20c:c:c:c,::201:1:1:1,UDP,54,8214  >  8214 Len=4
5706,527.39276,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
5707,527.92,::201:1:1:1,::20b:b:b:b,UDP,61,8214  >  8214 Len=4
5708,527.922984,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
5709,527.93,fe80::208:8:8:8,ff02::1a,ICMPv6,96,RPL Control (DODAG Information Object)
5710,527.96,::201:1:1:1,::20b:b:b:b,UDP,70,8214  >  8214 Len=4
5711,527.963272,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
5712,528,::201:1:1:1,::20b:b:b:b,UDP,70,8214  >  8214 Len=4
5713,528.003272,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
5714,528.13,::20b:b:b:b,::201:1:1:1,UDP,53,8214  >  8214 Len=4
5715,528.132728,,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,19,"Ack, Dst: FujianSt_0b:00:0b:00:0b"
5716,528.26,::20b:b:b:b,::201:1:1:1,UDP,62,8214  >  8214 Len=4
5717,528.263016,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
5718,528.41,::20b:b:b:b,::201:1:1:1,UDP,54,8214  >  8214 Len=4
5719,528.41276,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
5720,528.45,fe80::204:4:4:4,fe80::205:5:5:5,ICMPv6,102,RPL Control (DODAG Information Object)
5721,528.454296,,00:04:00:04:00:04:00:04,IEEE 802.15.4,19,"Ack, Dst: LexmarkP_04:00:04:00:04"
5722,528.55,fe80::210:10:10:10,ff02::1a,ICMPv6,96,RPL Control (DODAG Information Object)
5723,528.55,fe80::20e:e:e:e,ff02::1a,ICMPv6,96,RPL Control (DODAG Information Object)
5724,528.86,fe80::20c:c:c:c,ff02::1a,ICMPv6,96,RPL Control (DODAG Information Object)
5725,528.96,::201:1:1:1,::205:5:5:5,UDP,45,8214  >  8214 Len=4
5726,528.962472,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
5727,529.09,::205:5:5:5,::201:1:1:1,UDP,45,8214  >  8214 Len=4
5728,529.092472,,00:05:00:05:00:05:00:05,IEEE 802.15.4,19,"Ack, Dst: Cisco_05:00:05:00:05"
5729,529.79,fe80::209:9:9:9,ff02::1a,ICMPv6,96,RPL Control (DODAG Information Object)
5730,529.82,00:01:00:01:00:01:00:01,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: EquipTra_01:00:01:00:01"
5731,529.86,00:05:00:05:00:05:00:05,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Cisco_05:00:05:00:05"
5732,529.9,00:09:00:09:00:09:00:09,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Tmt_09:00:09:00:09"
5733,529.92,00:0b:00:0b:00:0b:00:0b,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: FujianSt_0b:00:0b:00:0b"
5734,529.93,00:0c:00:0c:00:0c:00:0c,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: BebIndus_0c:00:0c:00:0c"
5735,529.94,00:0d:00:0d:00:0d:00:0d,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: SeawayNe_0d:00:0d:00:0d"
5736,529.95,00:0e:00:0e:00:0e:00:0e,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Atrie_0e:00:0e:00:0e"
5737,529.96,00:0f:00:0f:00:0f:00:0f,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Legra_0f:00:0f:00:0f"
5738,529.96,::201:1:1:1,::207:7:7:7,UDP,53,8214  >  8214 Len=4
5739,529.962728,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
5740,530,::201:1:1:1,::207:7:7:7,UDP,62,8214  >  8214 Len=4
5741,530.003016,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
5742,530.13,::207:7:7:7,::201:1:1:1,UDP,53,8214  >  8214 Len=4
5743,530.132728,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
5744,530.28,::207:7:7:7,::201:1:1:1,UDP,54,8214  >  8214 Len=4
5745,530.28276,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
5746,530.41,fe80::20d:d:d:d,ff02::1a,ICMPv6,26,RPL Control (DODAG Information Solicitation)
5747,530.83,::201:1:1:1,::20d:d:d:d,UDP,61,8214  >  8214 Len=4
5748,530.832984,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
5749,530.87,::201:1:1:1,::20d:d:d:d,UDP,70,8214  >  8214 Len=4
5750,530.873272,,00:05:00:05:00:05:00:05,IEEE 802.15.4,19,"Ack, Dst: Cisco_05:00:05:00:05"
5751,530.91,::201:1:1:1,::20d:d:d:d,UDP,70,8214  >  8214 Len=4
5752,530.913272,,00:09:00:09:00:09:00:09,IEEE 802.15.4,19,"Ack, Dst: Tmt_09:00:09:00:09"
5753,531.04,::20d:d:d:d,::201:1:1:1,UDP,53,8214  >  8214 Len=4
5754,531.042728,,00:0d:00:0d:00:0d:00:0d,IEEE 802.15.4,19,"Ack, Dst: SeawayNe_0d:00:0d:00:0d"
