No.,Time,Source,Destination,Protocol,Length,Info
748,140.74,fe80::20a:a:a:a,ff02::1a,ICMPv6,96,RPL Control (DODAG Information Object)
749,140.83,::201:1:1:1,::20b:b:b:b,UDP,61,8214  >  8214 Len=4
750,140.832984,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
751,140.86,00:0b:00:0b:00:0b:00:0b,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: FujianSt_0b:00:0b:00:0b"
752,140.87,00:0c:00:0c:00:0c:00:0c,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: BebIndus_0c:00:0c:00:0c"
753,140.87,::201:1:1:1,::20b:b:b:b,UDP,70,8214  >  8214 Len=4
754,140.873272,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
755,140.89,00:0e:00:0e:00:0e:00:0e,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Atrie_0e:00:0e:00:0e"
756,140.91,::201:1:1:1,::20b:b:b:b,UDP,70,8214  >  8214 Len=4
757,140.913272,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
758,141.04,::20b:b:b:b,::201:1:1:1,UDP,53,8214  >  8214 Len=4
759,141.042728,,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,19,"Ack, Dst: FujianSt_0b:00:0b:00:0b"
760,141.08,fe80::207:7:7:7,fe80::20b:b:b:b,ICMPv6,102,RPL Control (DODAG Information Object)
761,141.084296,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
762,141.17,::20b:b:b:b,::201:1:1:1,UDP,62,8214  >  8214 Len=4
763,141.173016,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
764,141.21,fe80::208:8:8:8,fe80::207:7:7:7,ICMPv6,102,RPL Control (DODAG Information Object)
765,141.214296,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
766,141.32,::20b:b:b:b,::201:1:1:1,UDP,54,8214  >  8214 Len=4
767,141.32276,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
768,141.86,::201:1:1:1,::208:8:8:8,UDP,53,8214  >  8214 Len=4
769,141.862728,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
770,141.9,::201:1:1:1,::208:8:8:8,UDP,62,8214  >  8214 Len=4
771,141.903016,,00:04:00:04:00:04:00:04,IEEE 802.15.4,19,"Ack, Dst: LexmarkP_04:00:04:00:04"
772,142.03,::208:8:8:8,::201:1:1:1,UDP,53,8214  >  8214 Len=4
773,142.032728,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
774,142.17,::208:8:8:8,::201:1:1:1,UDP,54,8214  >  8214 Len=4
775,142.17276,,00:04:00:04:00:04:00:04,IEEE 802.15.4,19,"Ack, Dst: LexmarkP_04:00:04:00:04"
776,142.19,fe80::206:6:6:6,fe80::203:3:3:3,ICMPv6,102,RPL Control (DODAG Information Object)
777,142.194296,,00:06:00:06:00:06:00:06,IEEE 802.15.4,19,"Ack, Dst: ToshibaT_06:00:06:00:06"
778,142.89,::201:1:1:1,::205:5:5:5,UDP,45,8214  >  8214 Len=4
779,142.892472,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
780,143.02,::205:5:5:5,::201:1:1:1,UDP,45,8214  >  8214 Len=4
781,143.022472,,00:05:00:05:00:05:00:05,IEEE 802.15.4,19,"Ack, Dst: Cisco_05:00:05:00:05"
782,143.91,::201:1:1:1,::209:9:9:9,UDP,53,8214  >  8214 Len=4
783,143.912728,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
784,143.95,::201:1:1:1,::209:9:9:9,UDP,62,8214  >  8214 Len=4
785,143.953016,,00:05:00:05:00:05:00:05,IEEE 802.15.4,19,"Ack, Dst: Cisco_05:00:05:00:05"
786,144.08,::209:9:9:9,::201:1:1:1,UDP,53,8214  >  8214 Len=4
787,144.082728,,00:09:00:09:00:09:00:09,IEEE 802.15.4,19,"Ack, Dst: Tmt_09:00:09:00:09"
788,144.21,::209:9:9:9,::201:1:1:1,UDP,54,8214  >  8214 Len=4
789,144.21276,,00:05:00:05:00:05:00:05,IEEE 802.15.4,19,"Ack, Dst: Cisco_05:00:05:00:05"
790,144.78,00:06:00:06:00:06:00:06,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: ToshibaT_06:00:06:00:06"
791,144.87,00:0f:00:0f:00:0f:00:0f,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Legra_0f:00:0f:00:0f"
792,144.91,::201:1:1:1,::20b:b:b:b,UDP,61,8214  >  8214 Len=4
793,144.912984,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
794,144.95,::201:1:1:1,::20b:b:b:b,UDP,70,8214  >  8214 Len=4
795,144.953272,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
796,144.99,::201:1:1:1,::20b:b:b:b,UDP,70,8214  >  8214 Len=4
797,144.993272,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
798,145.12,::20b:b:b:b,::201:1:1:1,UDP,53,8214  >  8214 Len=4
799,145.122728,,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,19,"Ack, Dst: FujianSt_0b:00:0b:00:0b"
800,145.16,fe80::207:7:7:7,fe80::20b:b:b:b,ICMPv6,102,RPL Control (DODAG Information Object)
801,145.164296,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
802,145.25,::20b:b:b:b,::201:1:1:1,UDP,62,8214  >  8214 Len=4
803,145.253016,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
804,145.39,fe80::203:3:3:3,ff02::1a,ICMPv6,96,RPL Control (DODAG Information Object)
805,145.4,::20b:b:b:b,::201:1:1:1,UDP,54,8214  >  8214 Len=4
806,145.40276,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
807,145.94,::201:1:1:1,::208:8:8:8,UDP,53,8214  >  8214 Len=4
808,145.942728,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
809,145.98,::201:1:1:1,::208:8:8:8,UDP,62,8214  >  8214 Len=4
810,145.983016,,00:04:00:04:00:04:00:04,IEEE 802.15.4,19,"Ack, Dst: LexmarkP_04:00:04:00:04"
811,146.11,::208:8:8:8,::201:1:1:1,UDP,53,8214  >  8214 Len=4
812,146.112728,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
813,146.25,::208:8:8:8,::201:1:1:1,UDP,54,8214  >  8214 Len=4
814,146.25276,,00:04:00:04:00:04:00:04,IEEE 802.15.4,19,"Ack, Dst: LexmarkP_04:00:04:00:04"
815,146.94,fe80::208:8:8:8,ff02::1a,ICMPv6,96,RPL Control (DODAG Information Object)
816,146.95,::201:1:1:1,::20f:f:f:f,UDP,69,8214  >  8214 Len=4
817,146.95324,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
818,146.99,::201:1:1:1,::20f:f:f:f,UDP,78,8214  >  8214 Len=4
819,146.993528,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
820,147.03,::201:1:1:1,::20f:f:f:f,UDP,78,8214  >  8214 Len=4
821,147.033528,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
822,147.07,::201:1:1:1,::20f:f:f:f,UDP,78,8214  >  8214 Len=4
823,147.073528,,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,19,"Ack, Dst: FujianSt_0b:00:0b:00:0b"
824,147.2,::20f:f:f:f,::201:1:1:1,UDP,53,8214  >  8214 Len=4
825,147.202728,,00:0f:00:0f:00:0f:00:0f,IEEE 802.15.4,19,"Ack, Dst: Legra_0f:00:0f:00:0f"
826,147.33,::20f:f:f:f,::201:1:1:1,UDP,62,8214  >  8214 Len=4
827,147.333016,,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,19,"Ack, Dst: FujianSt_0b:00:0b:00:0b"
828,147.37,fe80::207:7:7:7,fe80::20b:b:b:b,ICMPv6,102,RPL Control (DODAG Information Object)
829,147.374296,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
830,147.46,::20f:f:f:f,::201:1:1:1,UDP,62,8214  >  8214 Len=4
831,147.463016,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
832,147.61,::20f:f:f:f,::201:1:1:1,UDP,54,8214  >  8214 Len=4
833,147.61276,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
834,147.98,::201:1:1:1,::204:4:4:4,UDP,45,8214  >  8214 Len=4
835,147.982472,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
836,148.12,::204:4:4:4,::201:1:1:1,UDP,45,8214  >  8214 Len=4
837,148.122472,,00:04:00:04:00:04:00:04,IEEE 802.15.4,19,"Ack, Dst: LexmarkP_04:00:04:00:04"
838,148.69,00:0c:00:0c:00:0c:00:0c,00:07:00:07:00:07:00:07,IEEE 802.15.4,23,"Data, Dst: Zettamed_07:00:07:00:07, Src: BebIndus_0c:00:0c:00:0c"
839,148.691768,,00:0c:00:0c:00:0c:00:0c,IEEE 802.15.4,19,"Ack, Dst: BebIndus_0c:00:0c:00:0c"
840,148.73,00:04:00:04:00:04:00:04,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: LexmarkP_04:00:04:00:04"
841,148.74,00:05:00:05:00:05:00:05,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Cisco_05:00:05:00:05"
842,148.76,00:07:00:07:00:07:00:07,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Zettamed_07:00:07:00:07"
843,148.78,00:09:00:09:00:09:00:09,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Tmt_09:00:09:00:09"
844,148.79,00:0a:00:0a:00:0a:00:0a,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Mediatek_0a:00:0a:00:0a"
845,148.82,00:0d:00:0d:00:0d:00:0d,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: SeawayNe_0d:00:0d:00:0d"
846,148.85,00:10:00:10:00:10:00:10,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: CableTel_10:00:10:00:10"
847,148.99,::201:1:1:1,::207:7:7:7,UDP,53,8214  >  8214 Len=4
848,148.992728,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
849,149.03,::201:1:1:1,::207:7:7:7,UDP,62,8214  >  8214 Len=4
850,149.033016,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
851,149.16,::207:7:7:7,::201:1:1:1,UDP,53,8214  >  8214 Len=4
852,149.162728,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
853,149.31,::207:7:7:7,::201:1:1:1,UDP,54,8214  >  8214 Len=4
854,149.31276,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
855,149.84,::201:1:1:1,::20c:c:c:c,UDP,61,8214  >  8214 Len=4
856,149.842984,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
857,149.88,::201:1:1:1,::20c:c:c:c,UDP,70,8214  >  8214 Len=4
858,149.883272,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
859,149.93,::201:1:1:1,::20c:c:c:c,UDP,70,8214  >  8214 Len=4
860,149.933272,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
861,150.05,::20c:c:c:c,::201:1:1:1,UDP,53,8214  >  8214 Len=4
862,150.052728,,00:0c:00:0c:00:0c:00:0c,IEEE 802.15.4,19,"Ack, Dst: BebIndus_0c:00:0c:00:0c"
863,150.1,fe80::207:7:7:7,fe80::20c:c:c:c,ICMPv6,102,RPL Control (DODAG Information Object)
864,150.104296,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
865,150.18,::20c:c:c:c,::201:1:1:1,UDP,62,8214  >  8214 Len=4
866,150.183016,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
867,150.33,::20c:c:c:c,::201:1:1:1,UDP,54,8214  >  8214 Len=4
868,150.33276,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
869,150.66,fe80::20f:f:f:f,ff02::1a,ICMPv6,96,RPL Control (DODAG Information Object)
870,150.86,::201:1:1:1,::20f:f:f:f,UDP,69,8214  >  8214 Len=4
871,150.86324,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
872,150.9,::201:1:1:1,::20f:f:f:f,UDP,78,8214  >  8214 Len=4
873,150.903528,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
874,150.94,::201:1:1:1,::20f:f:f:f,UDP,78,8214  >  8214 Len=4
875,150.943528,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
876,150.98,::201:1:1:1,::20f:f:f:f,UDP,78,8214  >  8214 Len=4
877,150.983528,,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,19,"Ack, Dst: FujianSt_0b:00:0b:00:0b"
878,151.11,::20f:f:f:f,::201:1:1:1,UDP,53,8214  >  8214 Len=4
879,151.112728,,00:0f:00:0f:00:0f:00:0f,IEEE 802.15.4,19,"Ack, Dst: Legra_0f:00:0f:00:0f"
880,151.24,::20f:f:f:f,::201:1:1:1,UDP,62,8214  >  8214 Len=4
881,151.243016,,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,19,"Ack, Dst: FujianSt_0b:00:0b:00:0b"
882,151.28,fe80::207:7:7:7,fe80::20b:b:b:b,ICMPv6,102,RPL Control (DODAG Information Object)
883,151.284296,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
884,151.37,::20f:f:f:f,::201:1:1:1,UDP,62,8214  >  8214 Len=4
885,151.373016,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
886,151.52,::20f:f:f:f,::201:1:1:1,UDP,54,8214  >  8214 Len=4
887,151.52276,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
888,151.79,00:0e:00:0e:00:0e:00:0e,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,23,"Data, Dst: FujianSt_0b:00:0b:00:0b, Src: Atrie_0e:00:0e:00:0e"
889,151.791768,,00:0e:00:0e:00:0e:00:0e,IEEE 802.15.4,19,"Ack, Dst: Atrie_0e:00:0e:00:0e"
890,151.88,::201:1:1:1,::203:3:3:3,UDP,45,8214  >  8214 Len=4
891,151.882472,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
892,152.03,::203:3:3:3,::201:1:1:1,UDP,45,8214  >  8214 Len=4
893,152.032472,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
894,152.67,00:01:00:01:00:01:00:01,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: EquipTra_01:00:01:00:01"
895,152.68,00:02:00:02:00:02:00:02,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: NetSys_02:00:02:00:02"
896,152.69,00:03:00:03:00:03:00:03,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Barracud_03:00:03:00:03"
897,152.74,00:08:00:08:00:08:00:08,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Multitec_08:00:08:00:08"
898,152.77,00:0b:00:0b:00:0b:00:0b,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: FujianSt_0b:00:0b:00:0b"
899,152.78,00:0c:00:0c:00:0c:00:0c,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: BebIndus_0c:00:0c:00:0c"
900,152.81,00:0a:00:0a:00:0a:00:0a,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,23,"Data, Dst: FujianSt_0b:00:0b:00:0b, Src: Mediatek_0a:00:0a:00:0a"
901,152.811768,,00:0a:00:0a:00:0a:00:0a,IEEE 802.15.4,19,"Ack, Dst: Mediatek_0a:00:0a:00:0a"
902,152.91,::201:1:1:1,::20d:d:d:d,UDP,61,8214  >  8214 Len=4
903,152.912984,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
904,152.95,::201:1:1:1,::20d:d:d:d,UDP,70,8214  >  8214 Len=4
905,152.953272,,00:04:00:04:00:04:00:04,IEEE 802.15.4,19,"Ack, Dst: LexmarkP_04:00:04:00:04"
906,153,::201:1:1:1,::20d:d:d:d,UDP,70,8214  >  8214 Len=4
907,153.003272,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
908,153.12,::20d:d:d:d,::201:1:1:1,UDP,53,8214  >  8214 Len=4
909,153.122728,,00:0d:00:0d:00:0d:00:0d,IEEE 802.15.4,19,"Ack, Dst: SeawayNe_0d:00:0d:00:0d"
910,153.25,::20d:d:d:d,::201:1:1:1,UDP,62,8214  >  8214 Len=4
911,153.253016,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
912,153.39,::20d:d:d:d,::201:1:1:1,UDP,54,8214  >  8214 Len=4
913,153.39276,,00:04:00:04:00:04:00:04,IEEE 802.15.4,19,"Ack, Dst: LexmarkP_04:00:04:00:04"
914,153.92,::201:1:1:1,::203:3:3:3,UDP,45,8214  >  8214 Len=4
915,153.922472,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
916,154.07,::203:3:3:3,::201:1:1:1,UDP,45,8214  >  8214 Len=4
917,154.072472,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
918,154.94,::201:1:1:1,::20e:e:e:e,UDP,69,8214  >  8214 Len=4
919,154.94,fe80::202:2:2:2,fe80::203:3:3:3,ICMPv6,102,RPL Control (DODAG Information Object)
920,155.11,::201:1:1:1,::20e:e:e:e,UDP,69,8214  >  8214 Len=4
921,155.11,fe80::202:2:2:2,fe80::203:3:3:3,ICMPv6,102,RPL Control (DODAG Information Object)
922,155.28,::201:1:1:1,::20e:e:e:e,UDP,69,8214  >  8214 Len=4
923,155.28,fe80::202:2:2:2,fe80::203:3:3:3,ICMPv6,102,RPL Control (DODAG Information Object)
924,155.45,::201:1:1:1,::20e:e:e:e,UDP,69,8214  >  8214 Len=4
925,155.45,fe80::202:2:2:2,fe80::203:3:3:3,ICMPv6,102,RPL Control (DODAG Information Object)
926,155.96,::201:1:1:1,::20e:e:e:e,UDP,69,8214  >  8214 Len=4
927,155.96324,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
928,156,::201:1:1:1,::20e:e:e:e,UDP,78,8214  >  8214 Len=4
929,156.003528,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
930,156.04,::201:1:1:1,::20e:e:e:e,UDP,78,8214  >  8214 Len=4
931,156.043528,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
932,156.07,::201:1:1:1,::20e:e:e:e,UDP,78,8214  >  8214 Len=4
933,156.073528,,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,19,"Ack, Dst: FujianSt_0b:00:0b:00:0b"
934,156.13,::201:1:1:1,::20b:b:b:b,UDP,61,8214  >  8214 Len=4
935,156.132984,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
936,156.17,::201:1:1:1,::20b:b:b:b,UDP,70,8214  >  8214 Len=4
937,156.173272,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
938,156.21,::20e:e:e:e,::201:1:1:1,UDP,53,8214  >  8214 Len=4
939,156.21,::201:1:1:1,::20b:b:b:b,UDP,70,8214  >  8214 Len=4
940,156.38,::20e:e:e:e,::201:1:1:1,UDP,53,8214  >  8214 Len=4
941,156.38,::201:1:1:1,::20b:b:b:b,UDP,70,8214  >  8214 Len=4
942,156.72,::201:1:1:1,::20b:b:b:b,UDP,70,8214  >  8214 Len=4
943,156.723272,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
944,156.77,00:0e:00:0e:00:0e:00:0e,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Atrie_0e:00:0e:00:0e"
945,156.85,::20b:b:b:b,::201:1:1:1,UDP,53,8214  >  8214 Len=4
946,156.852728,,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,19,"Ack, Dst: FujianSt_0b:00:0b:00:0b"
947,156.89,::20e:e:e:e,::201:1:1:1,UDP,53,8214  >  8214 Len=4
948,156.89,fe80::207:7:7:7,fe80::20b:b:b:b,ICMPv6,102,RPL Control (DODAG Information Object)
949,156.98,::20b:b:b:b,::201:1:1:1,UDP,62,8214  >  8214 Len=4
950,156.98,::201:1:1:1,::20f:f:f:f,UDP,69,8214  >  8214 Len=4
951,156.98,fe80::202:2:2:2,fe80::203:3:3:3,ICMPv6,102,RPL Control (DODAG Information Object)
952,157.06,fe80::207:7:7:7,fe80::20b:b:b:b,ICMPv6,102,RPL Control (DODAG Information Object)
953,157.064296,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
954,157.15,::20b:b:b:b,::201:1:1:1,UDP,62,8214  >  8214 Len=4
955,157.15,::201:1:1:1,::20f:f:f:f,UDP,69,8214  >  8214 Len=4
956,157.23,::20e:e:e:e,::201:1:1:1,UDP,53,8214  >  8214 Len=4
957,157.232728,,00:0e:00:0e:00:0e:00:0e,IEEE 802.15.4,19,"Ack, Dst: Atrie_0e:00:0e:00:0e"
958,157.32,::201:1:1:1,::20f:f:f:f,UDP,69,8214  >  8214 Len=4
959,157.32324,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
960,157.36,::20e:e:e:e,::201:1:1:1,UDP,62,8214  >  8214 Len=4
961,157.36,::201:1:1:1,::20f:f:f:f,UDP,78,8214  >  8214 Len=4
962,157.49,::20b:b:b:b,::201:1:1:1,UDP,62,8214  >  8214 Len=4
963,157.49,fe80::202:2:2:2,fe80::203:3:3:3,ICMPv6,102,RPL Control (DODAG Information Object)
964,157.53,::20e:e:e:e,::201:1:1:1,UDP,62,8214  >  8214 Len=4
965,157.53,::201:1:1:1,::20f:f:f:f,UDP,78,8214  >  8214 Len=4
966,157.7,::20e:e:e:e,::201:1:1:1,UDP,62,8214  >  8214 Len=4
967,157.7,::201:1:1:1,::20f:f:f:f,UDP,78,8214  >  8214 Len=4
968,157.83,::201:1:1:1,::207:7:7:7,UDP,53,8214  >  8214 Len=4
969,157.832728,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
970,158.04,::201:1:1:1,::20f:f:f:f,UDP,78,8214  >  8214 Len=4
971,158.043528,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
972,158.08,::201:1:1:1,::20f:f:f:f,UDP,78,8214  >  8214 Len=4
973,158.083528,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
974,158.12,::201:1:1:1,::20f:f:f:f,UDP,78,8214  >  8214 Len=4
975,158.123528,,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,19,"Ack, Dst: FujianSt_0b:00:0b:00:0b"
976,158.17,::20b:b:b:b,::201:1:1:1,UDP,62,8214  >  8214 Len=4
977,158.173016,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
978,158.21,::20e:e:e:e,::201:1:1:1,UDP,62,8214  >  8214 Len=4
979,158.21,::201:1:1:1,::207:7:7:7,UDP,62,8214  >  8214 Len=4
980,158.25,::20f:f:f:f,::201:1:1:1,UDP,53,8214  >  8214 Len=4
981,158.252728,,00:0f:00:0f:00:0f:00:0f,IEEE 802.15.4,19,"Ack, Dst: Legra_0f:00:0f:00:0f"
982,158.32,::20b:b:b:b,::201:1:1:1,UDP,54,8214  >  8214 Len=4
983,158.32276,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
984,158.38,::201:1:1:1,::207:7:7:7,UDP,62,8214  >  8214 Len=4
985,158.383016,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
986,158.51,::207:7:7:7,::201:1:1:1,UDP,53,8214  >  8214 Len=4
987,158.512728,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
988,158.66,::207:7:7:7,::201:1:1:1,UDP,54,8214  >  8214 Len=4
989,158.66276,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
990,158.85,::201:1:1:1,::210:10:10:10,UDP,69,8214  >  8214 Len=4
991,158.85324,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
992,158.89,::20e:e:e:e,::201:1:1:1,UDP,62,8214  >  8214 Len=4
993,158.89,::201:1:1:1,::210:10:10:10,UDP,78,8214  >  8214 Len=4
994,159.02,fe80::202:2:2:2,fe80::203:3:3:3,ICMPv6,102,RPL Control (DODAG Information Object)
