No.,Time,Source,Destination,Protocol,Length,Info
476,158.17,::201:1:1:1,::20a:a:a:a,ICMPv6,67,RPL Control (Destination Advertisement Object Acknowledgment)
477,158.173176,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
478,158.21,::201:1:1:1,::20a:a:a:a,ICMPv6,76,RPL Control (Destination Advertisement Object Acknowledgment)
479,158.213464,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
480,158.25,::201:1:1:1,::20a:a:a:a,ICMPv6,76,RPL Control (Destination Advertisement Object Acknowledgment)
481,158.253464,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
482,158.41,::201:1:1:1,::20a:a:a:a,ICMPv6,76,RPL Control (Destination Advertisement Object Acknowledgment)
483,158.413464,,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,19,"Ack, Dst: FujianSt_0b:00:0b:00:0b"
484,159.65,fe80::20f:f:f:f,ff02::1a,ICMPv6,96,RPL Control (DODAG Information Object)
485,160.05,fe80::209:9:9:9,fe80::204:4:4:4,ICMPv6,102,RPL Control (DODAG Information Object)
486,160.054296,,00:09:00:09:00:09:00:09,IEEE 802.15.4,19,"Ack, Dst: Tmt_09:00:09:00:09"
487,160.66,00:06:00:06:00:06:00:06,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: ToshibaT_06:00:06:00:06"
488,160.69,00:09:00:09:00:09:00:09,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Tmt_09:00:09:00:09"
489,160.71,00:0b:00:0b:00:0b:00:0b,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: FujianSt_0b:00:0b:00:0b"
490,160.72,00:0c:00:0c:00:0c:00:0c,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: BebIndus_0c:00:0c:00:0c"
491,160.89,fe80::206:6:6:6,ff02::1a,ICMPv6,96,RPL Control (DODAG Information Object)
492,161.25,fe80::204:4:4:4,fe80::205:5:5:5,ICMPv6,102,RPL Control (DODAG Information Object)
493,161.254296,,00:04:00:04:00:04:00:04,IEEE 802.15.4,19,"Ack, Dst: LexmarkP_04:00:04:00:04"
494,162.44,fe80::20a:a:a:a,ff02::1a,ICMPv6,96,RPL Control (DODAG Information Object)
495,162.75,fe80::209:9:9:9,ff02::1a,ICMPv6,96,RPL Control (DODAG Information Object)
496,163.06,fe80::210:10:10:10,ff02::1a,ICMPv6,26,RPL Control (DODAG Information Solicitation)
497,164.46,00:06:00:06:00:06:00:06,00:03:00:03:00:03:00:03,IEEE 802.15.4,23,"Data, Dst: Barracud_03:00:03:00:03, Src: ToshibaT_06:00:06:00:06"
498,164.461768,,00:06:00:06:00:06:00:06,IEEE 802.15.4,19,"Ack, Dst: ToshibaT_06:00:06:00:06"
499,164.59,00:02:00:02:00:02:00:02,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: NetSys_02:00:02:00:02"
500,164.61,00:04:00:04:00:04:00:04,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: LexmarkP_04:00:04:00:04"
501,164.65,00:08:00:08:00:08:00:08,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Multitec_08:00:08:00:08"
502,164.67,00:0a:00:0a:00:0a:00:0a,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Mediatek_0a:00:0a:00:0a"
503,164.7,00:0d:00:0d:00:0d:00:0d,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: SeawayNe_0d:00:0d:00:0d"
504,164.7,fe80::20e:e:e:e,fe80::20a:a:a:a,ICMPv6,102,RPL Control (DODAG Information Object)
505,164.704296,,00:0e:00:0e:00:0e:00:0e,IEEE 802.15.4,19,"Ack, Dst: Atrie_0e:00:0e:00:0e"
506,164.92,fe80::204:4:4:4,ff02::1a,ICMPv6,96,RPL Control (DODAG Information Object)
507,165.85,fe80::20c:c:c:c,ff02::1a,ICMPv6,96,RPL Control (DODAG Information Object)
508,166.91,fe80::20e:e:e:e,fe80::20a:a:a:a,ICMPv6,102,RPL Control (DODAG Information Object)
509,166.914296,,00:0e:00:0e:00:0e:00:0e,IEEE 802.15.4,19,"Ack, Dst: Atrie_0e:00:0e:00:0e"
510,167.44,fe80::210:10:10:10,fe80::20c:c:c:c,ICMPv6,102,RPL Control (DODAG Information Object)
511,167.444296,,00:10:00:10:00:10:00:10,IEEE 802.15.4,19,"Ack, Dst: CableTel_10:00:10:00:10"
512,168.33,fe80::20b:b:b:b,ff02::1a,ICMPv6,96,RPL Control (DODAG Information Object)
513,168.55,00:01:00:01:00:01:00:01,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: EquipTra_01:00:01:00:01"
514,168.57,00:03:00:03:00:03:00:03,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Barracud_03:00:03:00:03"
515,168.61,00:07:00:07:00:07:00:07,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Zettamed_07:00:07:00:07"
516,168.64,00:0a:00:0a:00:0a:00:0a,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Mediatek_0a:00:0a:00:0a"
517,168.69,00:0f:00:0f:00:0f:00:0f,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Legra_0f:00:0f:00:0f"
518,168.78,fe80::20e:e:e:e,fe80::20a:a:a:a,ICMPv6,102,RPL Control (DODAG Information Object)
519,168.784296,,00:0e:00:0e:00:0e:00:0e,IEEE 802.15.4,19,"Ack, Dst: Atrie_0e:00:0e:00:0e"
520,168.97,fe80::210:10:10:10,fe80::20c:c:c:c,ICMPv6,102,RPL Control (DODAG Information Object)
521,168.974296,,00:10:00:10:00:10:00:10,IEEE 802.15.4,19,"Ack, Dst: CableTel_10:00:10:00:10"
522,170.19,fe80::20d:d:d:d,ff02::1a,ICMPv6,96,RPL Control (DODAG Information Object)
523,170.5,fe80::20a:a:a:a,ff02::1a,ICMPv6,96,RPL Control (DODAG Information Object)
524,171,fe80::20e:e:e:e,fe80::20b:b:b:b,ICMPv6,102,RPL Control (DODAG Information Object)
525,171.004296,,00:0e:00:0e:00:0e:00:0e,IEEE 802.15.4,19,"Ack, Dst: Atrie_0e:00:0e:00:0e"
526,171.18,fe80::210:10:10:10,fe80::20c:c:c:c,ICMPv6,102,RPL Control (DODAG Information Object)
527,171.184296,,00:10:00:10:00:10:00:10,IEEE 802.15.4,19,"Ack, Dst: CableTel_10:00:10:00:10"
528,172.37,fe80::210:10:10:10,fe80::20c:c:c:c,ICMPv6,102,RPL Control (DODAG Information Object)
529,172.374296,,00:10:00:10:00:10:00:10,IEEE 802.15.4,19,"Ack, Dst: CableTel_10:00:10:00:10"
530,172.56,00:05:00:05:00:05:00:05,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Cisco_05:00:05:00:05"
531,172.57,00:06:00:06:00:06:00:06,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: ToshibaT_06:00:06:00:06"
532,172.6,00:09:00:09:00:09:00:09,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Tmt_09:00:09:00:09"
533,172.62,00:0b:00:0b:00:0b:00:0b,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: FujianSt_0b:00:0b:00:0b"
534,172.98,fe80::205:5:5:5,ff02::1a,ICMPv6,96,RPL Control (DODAG Information Object)
535,173.21,fe80::20e:e:e:e,fe80::20b:b:b:b,ICMPv6,102,RPL Control (DODAG Information Object)
536,173.214296,,00:0e:00:0e:00:0e:00:0e,IEEE 802.15.4,19,"Ack, Dst: Atrie_0e:00:0e:00:0e"
537,174.22,fe80::20c:c:c:c,ff02::1a,ICMPv6,96,RPL Control (DODAG Information Object)
538,175.08,fe80::20e:e:e:e,fe80::20b:b:b:b,ICMPv6,102,RPL Control (DODAG Information Object)
539,175.084296,,00:0e:00:0e:00:0e:00:0e,IEEE 802.15.4,19,"Ack, Dst: Atrie_0e:00:0e:00:0e"
540,175.43,::210:10:10:10,::201:1:1:1,ICMPv6,93,RPL Control (Destination Advertisement Object)
541,175.434008,,00:10:00:10:00:10:00:10,IEEE 802.15.4,19,"Ack, Dst: CableTel_10:00:10:00:10"
542,175.56,::210:10:10:10,::201:1:1:1,ICMPv6,102,RPL Control (Destination Advertisement Object)
543,175.564296,,00:0c:00:0c:00:0c:00:0c,IEEE 802.15.4,19,"Ack, Dst: BebIndus_0c:00:0c:00:0c"
544,175.69,::210:10:10:10,::201:1:1:1,ICMPv6,102,RPL Control (Destination Advertisement Object)
545,175.694296,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
546,175.83,::210:10:10:10,::201:1:1:1,ICMPv6,94,RPL Control (Destination Advertisement Object)
547,175.83404,,00:04:00:04:00:04:00:04,IEEE 802.15.4,19,"Ack, Dst: LexmarkP_04:00:04:00:04"
548,175.86,::201:1:1:1,::210:10:10:10,ICMPv6,67,RPL Control (Destination Advertisement Object Acknowledgment)
549,175.863176,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
550,175.9,::201:1:1:1,::210:10:10:10,ICMPv6,76,RPL Control (Destination Advertisement Object Acknowledgment)
551,175.903464,,00:04:00:04:00:04:00:04,IEEE 802.15.4,19,"Ack, Dst: LexmarkP_04:00:04:00:04"
552,175.94,::201:1:1:1,::210:10:10:10,ICMPv6,76,RPL Control (Destination Advertisement Object Acknowledgment)
553,175.943464,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
554,175.98,::201:1:1:1,::210:10:10:10,ICMPv6,76,RPL Control (Destination Advertisement Object Acknowledgment)
555,175.983464,,00:0c:00:0c:00:0c:00:0c,IEEE 802.15.4,19,"Ack, Dst: BebIndus_0c:00:0c:00:0c"
556,176.52,00:04:00:04:00:04:00:04,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: LexmarkP_04:00:04:00:04"
557,176.56,00:08:00:08:00:08:00:08,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Multitec_08:00:08:00:08"
558,176.58,00:0a:00:0a:00:0a:00:0a,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Mediatek_0a:00:0a:00:0a"
559,176.6,00:0c:00:0c:00:0c:00:0c,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: BebIndus_0c:00:0c:00:0c"
560,178.65,fe80::20e:e:e:e,fe80::20b:b:b:b,ICMPv6,102,RPL Control (DODAG Information Object)
561,178.654296,,00:0e:00:0e:00:0e:00:0e,IEEE 802.15.4,19,"Ack, Dst: Atrie_0e:00:0e:00:0e"
562,179.25,fe80::202:2:2:2,fe80::203:3:3:3,ICMPv6,102,RPL Control (DODAG Information Object)
563,179.254296,,00:02:00:02:00:02:00:02,IEEE 802.15.4,19,"Ack, Dst: NetSys_02:00:02:00:02"
564,179.8,fe80::210:10:10:10,ff02::1a,ICMPv6,96,RPL Control (DODAG Information Object)
565,180.47,00:02:00:02:00:02:00:02,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: NetSys_02:00:02:00:02"
566,180.52,00:07:00:07:00:07:00:07,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Zettamed_07:00:07:00:07"
567,180.57,00:0c:00:0c:00:0c:00:0c,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: BebIndus_0c:00:0c:00:0c"
568,180.58,00:0d:00:0d:00:0d:00:0d,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: SeawayNe_0d:00:0d:00:0d"
569,181.35,fe80::20a:a:a:a,ff02::1a,ICMPv6,96,RPL Control (DODAG Information Object)
570,181.37,::20e:e:e:e,::201:1:1:1,ICMPv6,93,RPL Control (Destination Advertisement Object)
571,181.374008,,00:0e:00:0e:00:0e:00:0e,IEEE 802.15.4,19,"Ack, Dst: Atrie_0e:00:0e:00:0e"
572,181.5,::20e:e:e:e,::201:1:1:1,ICMPv6,102,RPL Control (Destination Advertisement Object)
573,181.504296,,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,19,"Ack, Dst: FujianSt_0b:00:0b:00:0b"
574,181.63,::20e:e:e:e,::201:1:1:1,ICMPv6,102,RPL Control (Destination Advertisement Object)
575,181.634296,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
576,181.78,::20e:e:e:e,::201:1:1:1,ICMPv6,94,RPL Control (Destination Advertisement Object)
577,181.78404,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
578,181.8,::201:1:1:1,::20e:e:e:e,ICMPv6,67,RPL Control (Destination Advertisement Object Acknowledgment)
579,181.803176,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
580,181.84,::201:1:1:1,::20e:e:e:e,ICMPv6,76,RPL Control (Destination Advertisement Object Acknowledgment)
581,181.843464,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
582,181.88,::201:1:1:1,::20e:e:e:e,ICMPv6,76,RPL Control (Destination Advertisement Object Acknowledgment)
583,181.883464,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
584,181.91,::201:1:1:1,::20e:e:e:e,ICMPv6,76,RPL Control (Destination Advertisement Object Acknowledgment)
585,181.913464,,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,19,"Ack, Dst: FujianSt_0b:00:0b:00:0b"
586,184.09,00:0a:00:0a:00:0a:00:0a,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,23,"Data, Dst: FujianSt_0b:00:0b:00:0b, Src: Mediatek_0a:00:0a:00:0a"
587,184.091768,,00:0a:00:0a:00:0a:00:0a,IEEE 802.15.4,19,"Ack, Dst: Mediatek_0a:00:0a:00:0a"
588,184.14,fe80::20f:f:f:f,ff02::1a,ICMPv6,96,RPL Control (DODAG Information Object)
589,184.26,00:0f:00:0f:00:0f:00:0f,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,23,"Data, Dst: FujianSt_0b:00:0b:00:0b, Src: Legra_0f:00:0f:00:0f"
590,184.261768,,00:0f:00:0f:00:0f:00:0f,IEEE 802.15.4,19,"Ack, Dst: Legra_0f:00:0f:00:0f"
591,184.43,00:01:00:01:00:01:00:01,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: EquipTra_01:00:01:00:01"
592,184.45,00:03:00:03:00:03:00:03,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Barracud_03:00:03:00:03"
593,184.45,fe80::20e:e:e:e,ff02::1a,ICMPv6,96,RPL Control (DODAG Information Object)
594,184.47,00:05:00:05:00:05:00:05,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Cisco_05:00:05:00:05"
595,184.51,00:09:00:09:00:09:00:09,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Tmt_09:00:09:00:09"
596,184.57,00:0f:00:0f:00:0f:00:0f,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Legra_0f:00:0f:00:0f"
597,185.46,fe80::20b:b:b:b,fe80::20c:c:c:c,ICMPv6,102,RPL Control (DODAG Information Object)
598,185.464296,,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,19,"Ack, Dst: FujianSt_0b:00:0b:00:0b"
599,186.93,fe80::210:10:10:10,ff02::1a,ICMPv6,96,RPL Control (DODAG Information Object)
600,188.45,00:06:00:06:00:06:00:06,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: ToshibaT_06:00:06:00:06"
601,188.47,00:08:00:08:00:08:00:08,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Multitec_08:00:08:00:08"
602,188.49,00:0a:00:0a:00:0a:00:0a,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Mediatek_0a:00:0a:00:0a"
603,188.5,00:0b:00:0b:00:0b:00:0b,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: FujianSt_0b:00:0b:00:0b"
604,188.53,00:0e:00:0e:00:0e:00:0e,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Atrie_0e:00:0e:00:0e"
605,188.55,00:10:00:10:00:10:00:10,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: CableTel_10:00:10:00:10"
606,188.94,::201:1:1:1,::207:7:7:7,UDP,53,8214  >  8214 Len=4
607,188.942728,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
608,188.98,::201:1:1:1,::207:7:7:7,UDP,62,8214  >  8214 Len=4
609,188.983016,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
610,189.11,::207:7:7:7,::201:1:1:1,UDP,53,8214  >  8214 Len=4
611,189.112728,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
612,189.26,::207:7:7:7,::201:1:1:1,UDP,54,8214  >  8214 Len=4
613,189.26276,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
614,189.97,::201:1:1:1,::210:10:10:10,UDP,69,8214  >  8214 Len=4
615,189.97324,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
616,190.01,::201:1:1:1,::210:10:10:10,UDP,78,8214  >  8214 Len=4
617,190.013528,,00:04:00:04:00:04:00:04,IEEE 802.15.4,19,"Ack, Dst: LexmarkP_04:00:04:00:04"
618,190.03,fe80::20c:c:c:c,ff02::1a,ICMPv6,96,RPL Control (DODAG Information Object)
619,190.05,::201:1:1:1,::210:10:10:10,UDP,78,8214  >  8214 Len=4
620,190.053528,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
621,190.09,::201:1:1:1,::210:10:10:10,UDP,78,8214  >  8214 Len=4
622,190.093528,,00:0c:00:0c:00:0c:00:0c,IEEE 802.15.4,19,"Ack, Dst: BebIndus_0c:00:0c:00:0c"
623,190.22,::210:10:10:10,::201:1:1:1,UDP,53,8214  >  8214 Len=4
624,190.222728,,00:10:00:10:00:10:00:10,IEEE 802.15.4,19,"Ack, Dst: CableTel_10:00:10:00:10"
625,190.35,::210:10:10:10,::201:1:1:1,UDP,62,8214  >  8214 Len=4
626,190.353016,,00:0c:00:0c:00:0c:00:0c,IEEE 802.15.4,19,"Ack, Dst: BebIndus_0c:00:0c:00:0c"
627,190.48,::210:10:10:10,::201:1:1:1,UDP,62,8214  >  8214 Len=4
628,190.483016,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
629,190.62,::210:10:10:10,::201:1:1:1,UDP,54,8214  >  8214 Len=4
630,190.62276,,00:04:00:04:00:04:00:04,IEEE 802.15.4,19,"Ack, Dst: LexmarkP_04:00:04:00:04"
631,190.99,::201:1:1:1,::210:10:10:10,UDP,69,8214  >  8214 Len=4
632,190.99324,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
633,191.03,::201:1:1:1,::210:10:10:10,UDP,78,8214  >  8214 Len=4
634,191.033528,,00:04:00:04:00:04:00:04,IEEE 802.15.4,19,"Ack, Dst: LexmarkP_04:00:04:00:04"
635,191.07,::201:1:1:1,::210:10:10:10,UDP,78,8214  >  8214 Len=4
636,191.073528,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
637,191.11,::201:1:1:1,::210:10:10:10,UDP,78,8214  >  8214 Len=4
638,191.113528,,00:0c:00:0c:00:0c:00:0c,IEEE 802.15.4,19,"Ack, Dst: BebIndus_0c:00:0c:00:0c"
639,191.24,::210:10:10:10,::201:1:1:1,UDP,53,8214  >  8214 Len=4
640,191.242728,,00:10:00:10:00:10:00:10,IEEE 802.15.4,19,"Ack, Dst: CableTel_10:00:10:00:10"
641,191.27,fe80::20e:e:e:e,ff02::1a,ICMPv6,96,RPL Control (DODAG Information Object)
642,191.37,::210:10:10:10,::201:1:1:1,UDP,62,8214  >  8214 Len=4
643,191.373016,,00:0c:00:0c:00:0c:00:0c,IEEE 802.15.4,19,"Ack, Dst: BebIndus_0c:00:0c:00:0c"
644,191.5,::210:10:10:10,::201:1:1:1,UDP,62,8214  >  8214 Len=4
645,191.503016,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
646,191.64,::210:10:10:10,::201:1:1:1,UDP,54,8214  >  8214 Len=4
647,191.64276,,00:04:00:04:00:04:00:04,IEEE 802.15.4,19,"Ack, Dst: LexmarkP_04:00:04:00:04"
648,191.85,::201:1:1:1,::209:9:9:9,UDP,53,8214  >  8214 Len=4
649,191.852728,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
650,191.89,::201:1:1:1,::209:9:9:9,UDP,62,8214  >  8214 Len=4
651,191.89,fe80::207:7:7:7,ff02::1a,ICMPv6,96,RPL Control (DODAG Information Object)
652,191.893016,,00:05:00:05:00:05:00:05,IEEE 802.15.4,19,"Ack, Dst: Cisco_05:00:05:00:05"
653,192.02,::209:9:9:9,::201:1:1:1,UDP,53,8214  >  8214 Len=4
654,192.022728,,00:09:00:09:00:09:00:09,IEEE 802.15.4,19,"Ack, Dst: Tmt_09:00:09:00:09"
655,192.15,::209:9:9:9,::201:1:1:1,UDP,54,8214  >  8214 Len=4
656,192.15276,,00:05:00:05:00:05:00:05,IEEE 802.15.4,19,"Ack, Dst: Cisco_05:00:05:00:05"
657,192.38,00:02:00:02:00:02:00:02,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: NetSys_02:00:02:00:02"
658,192.4,00:04:00:04:00:04:00:04,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: LexmarkP_04:00:04:00:04"
659,192.49,00:0d:00:0d:00:0d:00:0d,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: SeawayNe_0d:00:0d:00:0d"
660,192.5,00:0e:00:0e:00:0e:00:0e,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Atrie_0e:00:0e:00:0e"
661,192.52,00:10:00:10:00:10:00:10,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: CableTel_10:00:10:00:10"
662,192.86,::201:1:1:1,::210:10:10:10,UDP,69,8214  >  8214 Len=4
663,192.86324,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
664,192.9,::201:1:1:1,::210:10:10:10,UDP,78,8214  >  8214 Len=4
665,192.903528,,00:04:00:04:00:04:00:04,IEEE 802.15.4,19,"Ack, Dst: LexmarkP_04:00:04:00:04"
666,192.94,::201:1:1:1,::210:10:10:10,UDP,78,8214  >  8214 Len=4
667,192.943528,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
668,192.98,::201:1:1:1,::210:10:10:10,UDP,78,8214  >  8214 Len=4
669,192.983528,,00:0c:00:0c:00:0c:00:0c,IEEE 802.15.4,19,"Ack, Dst: BebIndus_0c:00:0c:00:0c"
670,193.06,fe80::206:6:6:6,fe80::207:7:7:7,ICMPv6,102,RPL Control (DODAG Information Object)
671,193.064296,,00:06:00:06:00:06:00:06,IEEE 802.15.4,19,"Ack, Dst: ToshibaT_06:00:06:00:06"
672,193.11,::210:10:10:10,::201:1:1:1,UDP,53,8214  >  8214 Len=4
673,193.112728,,00:10:00:10:00:10:00:10,IEEE 802.15.4,19,"Ack, Dst: CableTel_10:00:10:00:10"
674,193.24,::210:10:10:10,::201:1:1:1,UDP,62,8214  >  8214 Len=4
675,193.243016,,00:0c:00:0c:00:0c:00:0c,IEEE 802.15.4,19,"Ack, Dst: BebIndus_0c:00:0c:00:0c"
676,193.37,::210:10:10:10,::201:1:1:1,UDP,62,8214  >  8214 Len=4
677,193.373016,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
678,193.51,::210:10:10:10,::201:1:1:1,UDP,54,8214  >  8214 Len=4
679,193.51276,,00:04:00:04:00:04:00:04,IEEE 802.15.4,19,"Ack, Dst: LexmarkP_04:00:04:00:04"
680,193.87,::201:1:1:1,::203:3:3:3,UDP,45,8214  >  8214 Len=4
681,193.872472,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
682,194.02,::203:3:3:3,::201:1:1:1,UDP,45,8214  >  8214 Len=4
683,194.022472,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
684,194.9,::201:1:1:1,::20c:c:c:c,UDP,61,8214  >  8214 Len=4
685,194.902984,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
686,194.94,::201:1:1:1,::20c:c:c:c,UDP,70,8214  >  8214 Len=4
687,194.943272,,00:04:00:04:00:04:00:04,IEEE 802.15.4,19,"Ack, Dst: LexmarkP_04:00:04:00:04"
688,194.98,::201:1:1:1,::20c:c:c:c,UDP,70,8214  >  8214 Len=4
689,194.983272,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
690,195.11,::20c:c:c:c,::201:1:1:1,UDP,53,8214  >  8214 Len=4
691,195.112728,,00:0c:00:0c:00:0c:00:0c,IEEE 802.15.4,19,"Ack, Dst: BebIndus_0c:00:0c:00:0c"
692,195.24,::20c:c:c:c,::201:1:1:1,UDP,62,8214  >  8214 Len=4
693,195.243016,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
694,195.38,::20c:c:c:c,::201:1:1:1,UDP,54,8214  >  8214 Len=4
695,195.38276,,00:04:00:04:00:04:00:04,IEEE 802.15.4,19,"Ack, Dst: LexmarkP_04:00:04:00:04"
696,195.92,::201:1:1:1,::20c:c:c:c,UDP,61,8214  >  8214 Len=4
697,195.922984,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
698,195.96,::201:1:1:1,::20c:c:c:c,UDP,70,8214  >  8214 Len=4
699,195.963272,,00:04:00:04:00:04:00:04,IEEE 802.15.4,19,"Ack, Dst: LexmarkP_04:00:04:00:04"
